H.集計対象営業年月日,H.伝票番号,C.客層,D.オーダーキャンセル日時,D.オーダー日時,D.オーダー番号,D.価格,D.価格_増加率,D.価格_平準化,D.商品ID,D.商品カテゴリ1,D.商品カテゴリ2,D.商品名,D.帳票集計対象商品,D.数量,D.数量_増加率,D.数量_平準化,D.配膳済日時,H.テーブル番号ID,H.テーブル番号名,H.伝票処理日,H.伝票発行日,H.伝票税額,H.伝票金額,H.伝票金額_増加率,H.伝票金額_平準化,H.値引金額,H.客数（合計）,H.客数（女）,H.客数（男）,H.店舗ID,H.店舗名,H.支払金額（クレジットカード）,H.支払金額（現金）,H.曜日,H.総商品数,H.集計営業年,H.集計営業日,H.集計営業月,○日連休,サービス料金掛け率,営業締め時間,営業開始時間,天気概況(夜：18時～翌日06時),天気概況(昼：06時～18時),客単価/滞在時間,客構成,席数,平均気温(℃),平均湿度(％),平均風速(m/s),店舗名,曜日,最低気温(℃),最高気温(℃),注文時間,滞在時間,特別連休,特別連休名,特別連休名（隣接含）,特別連休＆隣接休日,男性比率,祝祭日,祝祭日名,翌日が休日,連休○日目,週末,都道府県,降水量の合計(mm),雨フラグ,〆,とり刺身,コース,スタンダード２,ドリンク,ビール,プレミアム１,リキュール,ワイン,一品料理,付き出し,単品 ウィスキー,単品 サワー,単品 スピリッツ,単品 ソフトドリンク,単品 リキュール,単品 果実酒,囲炉裏焼き,大和の和え野菜,大和の地酒,山口の地酒,山賊の〆,山賊の揚げ物,山賊の甘味,山賊の肴,山賊の逸品,日本酒,溶岩焼き,甘,米焼酎グラス,紫蘇焼酎グラス,芋焼酎グラス,飲み放題メニュー,飲み放題一覧,馬刺し,鮮魚,麦焼酎グラス
2018-05-05,No:201900300000808,登録なし, ,2018-05-05 20:24:00,1,280,1.9056663321277307,146.9,00000000297,ドリンク,付き出し,たこわさ,Yes,1,1.9424858466289243,0.4, ,000000021,掘りごたつ9,2018-05-05 21:08:00,2018-05-05 20:24:00,256,3496,2.016275444329281,1525.3,0,3,0,3,003,大和乃山賊,0,3496,土,8,2018,5,5,4,0.0,2400,1700,薄曇後一時晴,晴後一時薄曇,3.0,"男 : 3人, 女 : 0人",54,17.9,39,3.0,大和乃山賊,土,12.1,23.6,0 days 00:00:00.000000000,44,1,GW,GW,1,1.0,1,こどもの日,1,3,1,奈良県,0.0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-05,No:201900300000809,登録なし, ,2018-05-05 20:29:00,1,280,1.4286917462099946,146.9,00000000297,ドリンク,とり刺身,こぼれフライドポテト,No,1,1.467741935483871,0.4, ,000000013,掘りごたつ1,2018-05-05 22:24:00,2018-05-05 20:29:00,1081,14711,1.7061461338162538,5733.8,0,4,0,4,003,大和乃山賊,0,14711,土,23,2018,5,5,4,0.0,2400,1700,薄曇後一時晴,晴後一時薄曇,1.0,"男 : 4人, 女 : 0人",54,17.9,39,3.0,大和乃山賊,土,12.1,23.6,0 days 00:00:00.000000000,115,1,GW,GW,1,1.0,1,こどもの日,1,3,1,奈良県,0.0,0,0,1,0,0,0,6,0,0,0,0,4,0,1,0,0,0,0,2,1,1,0,0,2,0,2,1,0,1,0,0,0,0,0,0,1,0,0
2018-05-05,No:201900300000810,登録なし, ,2018-05-05 20:44:00,2,380,1.4286917462099946,140.9,00000000636,ドリンク,ビール,チャンジャおろし,Yes,1,1.467741935483871,0.4, ,000000014,掘りごたつ2,2018-05-05 22:06:00,2018-05-05 20:44:00,537,7355,1.591225668485625,2520.3,2922,3,0,3,003,大和乃山賊,0,7355,土,15,2018,5,5,4,0.0,2400,1700,薄曇後一時晴,晴後一時薄曇,1.0,"男 : 3人, 女 : 0人",54,17.9,39,3.0,大和乃山賊,土,12.1,23.6,0 days 00:00:00.000000000,82,1,GW,GW,1,1.0,1,こどもの日,1,3,1,奈良県,0.0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0
2018-05-05,No:201900300000811,登録なし, ,2018-05-05 21:26:00,1,380,1.7929044194288095,166.9,00000000297,ドリンク,ドリンク,こだわりの出汁巻き,Yes,1,1.8583554376657823,0.4, ,000000016,掘りごたつ4,2018-05-05 23:25:00,2018-05-05 21:26:00,1759,23879,1.4642526021207831,8182.5,0,7,2,5,003,大和乃山賊,0,23879,土,30,2018,5,5,4,0.0,2400,1700,薄曇後一時晴,晴後一時薄曇,1.0,"男 : 5人, 女 : 2人",54,17.9,39,3.0,大和乃山賊,土,12.1,23.6,0 days 00:00:00.000000000,119,1,GW,GW,1,0.71,1,こどもの日,1,3,1,奈良県,0.0,0,0,0,0,0,7,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,3,0
2018-05-06,No:201900300000812,登録なし, ,2018-05-06 17:51:00,1,380,1.318867924528302,380.0,00000000297,ドリンク,ドリンク,こぼれフライドポテト,Yes,1,1.6105263157894736,1.0, ,000000015,掘りごたつ3,2018-05-06 19:47:00,2018-05-06 17:51:00,536,7296,1.1672651814000365,7296.0,0,2,0,2,003,大和乃山賊,7296,0,日,13,2018,6,5,4,0.0,2400,1700,雨,曇,3.0,"男 : 2人, 女 : 0人",54,18.6,56,2.0,大和乃山賊,日,12.1,27.8,0 days 00:00:00.000000000,116,0,,GW,1,1.0,0,,0,4,1,奈良県,4.0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0
2018-05-06,No:201900300000813,登録なし, ,2018-05-06 17:52:00,1,380,1.5289348533868456,380.0,00000000297,ドリンク,一品料理,こだわりの出汁巻き,Yes,1,1.5680473372781065,1.0, ,000000017,掘りごたつ5,2018-05-06 20:06:00,2018-05-06 17:52:00,442,6012,1.714001128876812,6012.0,0,2,0,2,003,大和乃山賊,0,6012,日,10,2018,6,5,4,0.0,2400,1700,雨,曇,2.0,"男 : 2人, 女 : 0人",54,18.6,56,2.0,大和乃山賊,日,12.1,27.8,0 days 00:00:00.000000000,134,0,,GW,1,1.0,0,,0,4,1,奈良県,4.0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2018-05-06,No:201900300000814,登録なし, ,2018-05-06 17:53:00,1,280,1.0999999999999999,280.0,00000000297,ドリンク,とり刺身,いいちこ,No,1,1.1,1.0, ,000000014,掘りごたつ2,2018-05-06 20:44:00,2018-05-06 17:53:00,948,12908,1.0579813698033187,12908.0,0,2,0,2,003,大和乃山賊,0,12908,日,22,2018,6,5,4,0.0,2400,1700,雨,曇,1.0,"男 : 2人, 女 : 0人",54,18.6,56,2.0,大和乃山賊,日,12.1,27.8,0 days 00:00:00.000000000,171,0,,GW,1,1.0,0,,0,4,1,奈良県,4.0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,4,1,0,3,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,2,1
2018-05-06,No:201900300000815,登録なし, ,2018-05-06 18:00:00,1,380,1.3715664866107344,380.0,00000000297,ドリンク,ビール,あらごし梅酒,Yes,1,1.309090909090909,1.0, ,000000010,テーブル1,2018-05-06 19:44:00,2018-05-06 18:00:00,601,8191,1.4345369255413987,8191.0,0,3,0,3,003,大和乃山賊,0,8191,日,15,2018,6,5,4,0.0,2400,1700,雨,曇,3.0,"男 : 3人, 女 : 0人",54,18.6,56,2.0,大和乃山賊,日,12.1,27.8,0 days 00:00:00.000000000,104,0,,GW,1,1.0,0,,0,4,1,奈良県,4.0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,1,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-05-06,No:201900300000816,登録なし, ,2018-05-06 18:09:00,1,380,1.5289348533868456,380.0,00000000297,ドリンク,とり刺身,付き出し,Yes,1,1.5680473372781065,1.0, ,000000009,カウンター9,2018-05-06 19:05:00,2018-05-06 18:09:00,275,3735,1.714001128876812,3735.0,0,2,0,2,003,大和乃山賊,0,3735,日,6,2018,6,5,4,0.0,2400,1700,雨,曇,6.0,"男 : 2人, 女 : 0人",54,18.6,56,2.0,大和乃山賊,日,12.1,27.8,0 days 00:00:00.000000000,56,0,,GW,1,1.0,0,,0,4,1,奈良県,4.0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-06,No:201900300000817,登録なし, ,2018-05-06 18:27:00,1,380,1.0999999999999999,380.0,00000000297,ドリンク,一品料理,まぜまぜ海鮮ユッケ,Yes,1,1.1,1.0, ,000000004,カウンター4,2018-05-06 19:13:00,2018-05-06 18:27:00,401,5461,1.0579813698033187,5461.0,0,2,0,2,003,大和乃山賊,0,5461,日,9,2018,6,5,4,0.0,2400,1700,雨,曇,8.0,"男 : 2人, 女 : 0人",54,18.6,56,2.0,大和乃山賊,日,12.1,27.8,0 days 00:00:00.000000000,46,0,,GW,1,1.0,0,,0,4,1,奈良県,4.0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-05-06,No:201900300000818,登録なし, ,2018-05-06 18:36:00,1,380,1.5109763651838457,380.0,00000000297,ドリンク,ビール,こだわりの出汁巻き,No,1,1.4721485411140585,1.0, ,000000021,掘りごたつ9,2018-05-06 21:10:00,2018-05-06 18:36:00,536,7296,1.5378887898690343,7296.0,0,2,0,2,003,大和乃山賊,0,7296,日,11,2018,6,5,4,0.0,2400,1700,雨,曇,2.0,"男 : 2人, 女 : 0人",54,18.6,56,2.0,大和乃山賊,日,12.1,27.8,0 days 00:00:00.000000000,154,0,,GW,1,1.0,0,,0,4,1,奈良県,4.0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-05-06,No:201900300000819,登録なし, ,2018-05-06 18:37:00,1,380,1.7855245242990405,380.0,00000000297,ドリンク,ビール,アサヒ　中瓶,Yes,1,1.76464148877942,1.0, ,000000012,テーブル3,2018-05-06 19:11:00,2018-05-06 18:37:00,254,3444,1.7061461338162538,3444.0,0,2,0,2,003,大和乃山賊,0,3444,日,6,2018,6,5,4,0.0,2400,1700,雨,曇,11.0,"男 : 2人, 女 : 0人",54,18.6,56,2.0,大和乃山賊,日,12.1,27.8,0 days 00:00:00.000000000,34,0,,GW,1,1.0,0,,0,4,1,奈良県,4.0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-05-06,No:201900300000820,登録なし, ,2018-05-06 19:41:00,1,380,1.4286917462099946,380.0,00000000297,ドリンク,付き出し,こだわりの出汁巻き,Yes,1,1.467741935483871,1.0, ,000000012,テーブル3,2018-05-06 20:55:00,2018-05-06 19:41:00,358,4878,1.591225668485625,4878.0,0,2,0,2,003,大和乃山賊,0,4878,日,8,2018,6,5,4,0.0,2400,1700,雨,曇,5.0,"男 : 2人, 女 : 0人",54,18.6,56,2.0,大和乃山賊,日,12.1,27.8,0 days 00:00:00.000000000,74,0,,GW,1,1.0,0,,0,4,1,奈良県,4.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2018-05-07,No:201900300000821,登録なし, ,2018-05-07 17:12:00,1,380,1.5289348533868456,380.0,00000000297,ドリンク,付き出し,三諸杉,Yes,1,1.5680473372781065,1.0, ,000000014,掘りごたつ2,2018-05-07 18:18:00,2018-05-07 17:12:00,555,7535,1.714001128876812,7535.0,0,2,0,2,003,大和乃山賊,0,7535,月,10,2018,7,5,0,0.0,2400,1700,曇時々雨,大雨,5.0,"男 : 2人, 女 : 0人",54,17.5,96,1.1,大和乃山賊,月,15.2,20.4,0 days 00:00:00.000000000,66,0,,,0,1.0,0,,0,0,0,奈良県,58.5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2018-05-07,No:201900300000822,登録なし, ,2018-05-07 17:50:00,1,380,1.5289348533868456,380.0,00000000297,ドリンク,ビール,こだわりの出汁巻き,Yes,1,1.5680473372781065,1.0, ,000000015,掘りごたつ3,2018-05-07 21:30:00,2018-05-07 17:50:00,1489,20219,1.7061461338162538,20219.0,0,3,0,3,003,大和乃山賊,20219,0,月,31,2018,7,5,0,0.0,2400,1700,曇時々雨,大雨,1.0,"男 : 3人, 女 : 0人",54,17.5,96,1.1,大和乃山賊,月,15.2,20.4,0 days 00:00:00.000000000,220,0,,,0,1.0,0,,0,0,0,奈良県,58.5,1,0,0,0,0,0,5,0,0,0,0,3,8,0,0,0,0,0,2,1,7,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0
2018-05-07,No:201900300000823,登録なし, ,2018-05-07 18:05:00,1,380,1.4286917462099946,380.0,00000000297,ドリンク,ビール,カルピスサワー,Yes,1,1.467741935483871,1.0, ,000000016,掘りごたつ4,2018-05-07 19:54:00,2018-05-07 18:05:00,759,10319,1.7061461338162538,10319.0,0,2,0,2,003,大和乃山賊,0,10319,月,14,2018,7,5,0,0.0,2400,1700,曇時々雨,大雨,3.0,"男 : 2人, 女 : 0人",54,17.5,96,1.1,大和乃山賊,月,15.2,20.4,0 days 00:00:00.000000000,109,0,,,0,1.0,0,,0,0,0,奈良県,58.5,1,0,0,0,0,0,1,0,0,0,1,2,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2018-05-07,No:201900300000824,登録なし, ,2018-05-07 19:07:00,1,380,1.069828722002635,380.0,00000000297,ドリンク,〆,お茶漬け,Yes,1,1.069828722002635,1.0, ,000000020,掘りごたつ8,2018-05-07 21:15:00,2018-05-07 19:07:00,3352,45582,1.165046396079588,45582.0,0,10,0,10,003,大和乃山賊,45582,0,月,83,2018,7,5,0,0.0,2400,1700,曇時々雨,大雨,2.0,"男 : 10人, 女 : 0人",54,17.5,96,1.1,大和乃山賊,月,15.2,20.4,0 days 00:00:00.000000000,128,0,,,0,1.0,0,,0,0,0,奈良県,58.5,1,1,1,0,0,0,34,0,0,0,2,10,15,0,0,3,0,0,2,0,0,0,0,6,0,2,6,0,0,0,0,0,0,0,0,1,0,0
2018-05-08,No:201900300000825,登録なし, ,2018-05-08 17:50:00,1,380,1.7855245242990405,380.0,00000000297,ドリンク,ビール,プレミアムモルツ,Yes,1,1.76464148877942,1.0, ,000000015,掘りごたつ3,2018-05-08 18:19:00,2018-05-08 17:50:00,223,3043,1.7061461338162538,3043.0,0,2,0,2,003,大和乃山賊,0,3043,火,6,2018,8,5,0,0.0,2400,1700,雨,曇後雨,13.0,"男 : 2人, 女 : 0人",54,16.4,89,2.8,大和乃山賊,火,14.2,19.4,0 days 00:00:00.000000000,29,0,,,0,1.0,0,,0,0,0,奈良県,10.5,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-08,No:201900300000826,登録なし, ,2018-05-08 17:53:00,1,380,1.0999999999999999,380.0,00000000297,ドリンク,とり刺身,カシス,Yes,1,1.1,1.0, ,000000016,掘りごたつ4,2018-05-08 21:01:00,2018-05-08 17:53:00,636,8656,1.0579813698033187,8656.0,0,2,0,2,003,大和乃山賊,8656,0,火,14,2018,8,5,0,0.0,2400,1700,雨,曇後雨,2.0,"男 : 2人, 女 : 0人",54,16.4,89,2.8,大和乃山賊,火,14.2,19.4,0 days 00:00:00.000000000,188,0,,,0,1.0,0,,0,0,0,奈良県,10.5,1,0,1,0,0,0,5,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-05-08,No:201900300000827,登録なし, ,2018-05-08 18:01:00,1,380,1.4286917462099946,380.0,00000000297,ドリンク,ビール,ウーロン茶,Yes,1,1.467741935483871,1.0, ,000000014,掘りごたつ2,2018-05-08 18:45:00,2018-05-08 18:01:00,414,5634,1.591225668485625,5634.0,0,3,0,3,003,大和乃山賊,0,5634,火,9,2018,8,5,0,0.0,2400,1700,雨,曇後雨,8.0,"男 : 3人, 女 : 0人",54,16.4,89,2.8,大和乃山賊,火,14.2,19.4,0 days 00:00:00.000000000,44,0,,,0,1.0,0,,0,0,0,奈良県,10.5,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2018-05-08,No:201900300000828,登録なし, ,2018-05-08 18:21:00,1,380,0.7111882046834345,380.0,00000000297,ドリンク,ビール,こん刺し,Yes,1,0.625,1.0, ,000000015,掘りごたつ3,2018-05-08 19:28:00,2018-05-08 18:21:00,574,7804,0.2725617363908964,7804.0,0,2,0,2,003,大和乃山賊,0,7804,火,12,2018,8,5,0,0.0,2400,1700,雨,曇後雨,5.0,"男 : 2人, 女 : 0人",54,16.4,89,2.8,大和乃山賊,火,14.2,19.4,0 days 00:00:00.000000000,67,0,,,0,1.0,0,,0,0,0,奈良県,10.5,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0
2018-05-08,No:201900300000829,登録なし, ,2018-05-08 19:08:00,1,380,1.7855245242990405,380.0,00000000297,ドリンク,ビール,なんこつ唐揚げ,Yes,1,1.76464148877942,1.0, ,000000010,テーブル1,2018-05-08 21:58:00,2018-05-08 19:08:00,536,7296,1.7061461338162538,7296.0,0,2,0,2,003,大和乃山賊,0,7296,火,14,2018,8,5,0,0.0,2400,1700,雨,曇後雨,2.0,"男 : 2人, 女 : 0人",54,16.4,89,2.8,大和乃山賊,火,14.2,19.4,0 days 00:00:00.000000000,170,0,,,0,1.0,0,,0,0,0,奈良県,10.5,1,0,0,0,0,0,3,0,0,0,0,2,4,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-08,No:201900300000830,登録なし, ,2018-05-08 20:03:00,1,380,1.4286917462099946,380.0,00000000297,ドリンク,ビール,付き出し,Yes,1,1.467741935483871,1.0, ,000000009,カウンター9,2018-05-08 20:48:00,2018-05-08 20:03:00,292,3972,1.5378887898690343,3972.0,0,1,0,1,003,大和乃山賊,0,3972,火,6,2018,8,5,0,0.0,2400,1700,雨,曇後雨,8.0,"男 : 1人, 女 : 0人",54,16.4,89,2.8,大和乃山賊,火,14.2,19.4,0 days 00:00:00.000000000,45,0,,,0,1.0,0,,0,0,0,奈良県,10.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-05-08,No:201900300000831,登録なし, ,2018-05-08 20:07:00,1,380,0.7111882046834345,380.0,00000000297,ドリンク,一品料理,みむろ杉 辛口,Yes,1,0.625,1.0, ,000000004,カウンター4,2018-05-08 21:07:00,2018-05-08 20:07:00,230,3130,0.2725617363908964,3130.0,0,1,0,1,003,大和乃山賊,3130,0,火,5,2018,8,5,0,0.0,2400,1700,雨,曇後雨,6.0,"男 : 1人, 女 : 0人",54,16.4,89,2.8,大和乃山賊,火,14.2,19.4,0 days 00:00:00.000000000,60,0,,,0,1.0,0,,0,0,0,奈良県,10.5,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2018-05-08,No:201900300000832,登録なし, ,2018-05-08 20:17:00,1,280,1.3715664866107344,280.0,00000000297,ドリンク,ビール,こぼれフライドポテト,Yes,1,1.309090909090909,1.0, ,000000002,カウンター2,2018-05-08 22:15:00,2018-05-08 20:17:00,822,11192,1.4345369255413987,11192.0,0,2,0,2,003,大和乃山賊,0,11192,火,19,2018,8,5,0,0.0,2400,1700,雨,曇後雨,2.0,"男 : 2人, 女 : 0人",54,16.4,89,2.8,大和乃山賊,火,14.2,19.4,0 days 00:00:00.000000000,118,0,,,0,1.0,0,,0,0,0,奈良県,10.5,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,0,0,2,0,2,0,2,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0
2018-05-09,No:201900300000833,登録なし, ,2018-05-09 17:49:00,1,380,1.083591921171539,380.0,00000000297,ドリンク,ビール,こん刺し,Yes,1,1.0903277378097522,1.0, ,000000009,カウンター9,2018-05-09 18:48:00,2018-05-09 17:49:00,326,4436,0.7688413986773539,4436.0,0,1,0,1,003,大和乃山賊,0,4436,水,8,2018,9,5,0,0.0,2400,1700,晴,曇一時晴,6.0,"男 : 1人, 女 : 0人",54,14.8,73,3.1,大和乃山賊,水,10.1,19.7,0 days 00:00:00.000000000,59,0,,,0,1.0,0,,0,0,0,奈良県,9.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0
2018-05-09,No:201900300000834,登録なし, ,2018-05-09 18:03:00,1,380,0.7111882046834345,380.0,00000000297,ドリンク,〆,お茶漬け,Yes,1,0.625,1.0, ,000000020,掘りごたつ8,2018-05-09 20:32:00,2018-05-09 18:03:00,1341,18251,0.2725617363908964,18251.0,0,6,0,6,003,大和乃山賊,18251,0,水,32,2018,9,5,0,0.0,2400,1700,晴,曇一時晴,2.0,"男 : 6人, 女 : 0人",54,14.8,73,3.1,大和乃山賊,水,10.1,19.7,0 days 00:00:00.000000000,149,0,,,0,1.0,0,,0,0,0,奈良県,9.0,1,4,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,8,0,0,0,0,0,0,0,0,0,0
2018-05-09,No:201900300000835,登録なし, ,2018-05-09 18:40:00,1,380,1.7855245242990405,380.0,00000000297,ドリンク,ビール,プレミアムモルツ,Yes,1,1.76464148877942,1.0, ,000000015,掘りごたつ3,2018-05-09 22:48:00,2018-05-09 18:40:00,1074,14604,1.7061461338162538,14604.0,0,2,0,2,003,大和乃山賊,0,14604,水,24,2018,9,5,0,0.0,2400,1700,晴,曇一時晴,1.0,"男 : 2人, 女 : 0人",54,14.8,73,3.1,大和乃山賊,水,10.1,19.7,0 days 00:00:00.000000000,248,0,,,0,1.0,0,,0,0,0,奈良県,9.0,1,0,0,0,0,0,12,0,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0
2018-05-09,No:201900300000836,登録なし, ,2018-05-09 18:53:00,1,280,1.069828722002635,280.0,00000000297,ドリンク,〆,お茶漬け,Yes,1,1.069828722002635,1.0, ,000000006,カウンター6,2018-05-09 19:50:00,2018-05-09 18:53:00,315,4295,1.165046396079588,4295.0,0,1,0,1,003,大和乃山賊,0,4295,水,8,2018,9,5,0,0.0,2400,1700,晴,曇一時晴,4.0,"男 : 1人, 女 : 0人",54,14.8,73,3.1,大和乃山賊,水,10.1,19.7,0 days 00:00:00.000000000,57,0,,,0,1.0,0,,0,0,0,奈良県,9.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2018-05-09,No:201900300000837,登録なし, ,2018-05-09 19:39:00,1,380,1.7855245242990405,380.0,00000000297,ドリンク,ビール,こだわりの出汁巻き,Yes,1,1.76464148877942,1.0, ,000000014,掘りごたつ2,2018-05-09 20:41:00,2018-05-09 19:39:00,865,11765,1.7061461338162538,11765.0,0,3,0,3,003,大和乃山賊,11765,0,水,20,2018,9,5,0,0.0,2400,1700,晴,曇一時晴,6.0,"男 : 3人, 女 : 0人",54,14.8,73,3.1,大和乃山賊,水,10.1,19.7,0 days 00:00:00.000000000,62,0,,,0,1.0,0,,0,0,0,奈良県,9.0,1,0,0,0,0,0,6,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,0
2018-05-09,No:201900300000838,登録なし, ,2018-05-09 19:57:00,1,380,0.7111882046834345,380.0,00000000297,ドリンク,とり刺身,こぼれフライドポテト,Yes,1,0.625,1.0, ,000000009,カウンター9,2018-05-09 21:03:00,2018-05-09 19:57:00,535,7275,0.2725617363908964,7275.0,0,1,0,1,003,大和乃山賊,0,7275,水,10,2018,9,5,0,0.0,2400,1700,晴,曇一時晴,5.0,"男 : 1人, 女 : 0人",54,14.8,73,3.1,大和乃山賊,水,10.1,19.7,0 days 00:00:00.000000000,66,0,,,0,1.0,0,,0,0,0,奈良県,9.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0
2018-05-09,No:201900300000839,登録なし, ,2018-05-09 20:09:00,1,380,1.083591921171539,380.0,00000000297,ドリンク,ビール,こだわりの出汁巻き,Yes,1,1.0903277378097522,1.0, ,000000012,テーブル3,2018-05-09 21:21:00,2018-05-09 20:09:00,546,7436,0.7688413986773539,7436.0,0,3,0,3,003,大和乃山賊,7436,0,水,13,2018,9,5,0,0.0,2400,1700,晴,曇一時晴,5.0,"男 : 3人, 女 : 0人",54,14.8,73,3.1,大和乃山賊,水,10.1,19.7,0 days 00:00:00.000000000,72,0,,,0,1.0,0,,0,0,0,奈良県,9.0,1,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
2018-05-09,No:201900300000840,登録なし, ,2018-05-09 20:12:00,1,380,1.5289348533868456,380.0,00000000297,ドリンク,ビール,こだわりの出汁巻き,No,1,1.5680473372781065,1.0, ,000000017,掘りごたつ5,2018-05-09 21:58:00,2018-05-09 20:12:00,904,12304,1.7061461338162538,12304.0,0,4,0,4,003,大和乃山賊,0,12304,水,19,2018,9,5,0,0.0,2400,1700,晴,曇一時晴,3.0,"男 : 4人, 女 : 0人",54,14.8,73,3.1,大和乃山賊,水,10.1,19.7,0 days 00:00:00.000000000,106,0,,,0,1.0,0,,0,0,0,奈良県,9.0,1,0,0,0,0,0,6,0,0,0,1,4,0,0,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-05-09,No:201900300000841,登録なし, ,2018-05-09 21:08:00,1,380,1.4286917462099946,380.0,00000000297,ドリンク,とり刺身,こぼれフライドポテト,Yes,1,1.467741935483871,1.0, ,000000016,掘りごたつ4,2018-05-09 21:51:00,2018-05-09 21:08:00,546,7426,1.591225668485625,7426.0,0,2,0,2,003,大和乃山賊,0,7426,水,10,2018,9,5,0,0.0,2400,1700,晴,曇一時晴,8.0,"男 : 2人, 女 : 0人",54,14.8,73,3.1,大和乃山賊,水,10.1,19.7,0 days 00:00:00.000000000,43,0,,,0,1.0,0,,0,0,0,奈良県,9.0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
